"Category","Year","Unit","Fleet","Estimate_metric_tons","SD_log","SD_mt"
"Spawners",1997,1,1,15.6242388409871,0.780486828860726,12.1945126263648
"Spawners",1998,1,1,3.33235712500597,0.49091143182379,1.63589220758508
"Spawners",1999,1,1,7.30503973089391,0.464582811644722,3.39379589735508
"Spawners",2000,1,1,10.9472438868329,0.405801057079726,4.44240314138665
"Spawners",2001,1,1,12.1807883795028,0.443605420144192,5.4034637467767
"Spawners",2002,1,1,15.0600675158967,0.440958547696463,6.64086550002083
"Spawners",2003,1,1,29.9297261588137,0.38176787941572,11.4262080871444
"Spawners",2004,1,1,17.1511343185774,0.368686595355962,6.3233933184093
"Spawners",2005,1,1,17.8708447733931,0.513995459867199,9.18553307751643
"Spawners",2006,1,1,14.1056229767739,0.343835073583323,4.85000791415759
"Spawners",2007,1,1,6.99820657554236,0.361523186858717,2.53001394348579
"Spawners",2008,1,1,24.6038386426339,0.385790999544149,9.49193950256442
"Spawners",2009,1,1,36.7380183898906,0.31409596723154,11.5392634203425
"Spawners",2010,1,1,19.2565426589546,0.313578773568224,6.03844303015899
"Spawners",2011,1,1,48.9801022224936,0.325432070807629,15.9396960946379
"Spawners",2012,1,1,13.6428622294545,0.340874471082946,4.65050344652269
"Spawners",2013,1,1,15.6242305588929,0.304478791613771,4.75724684046734
"Spawners",2014,1,1,45.9839296460586,0.384515945482128,17.6815541848385
"Spawners",2015,1,1,8.2571093687499,0.389070327078864,3.21259624282578
"Spawners",2016,1,1,13.6780019395643,0.378812768562769,5.18140178313278
"Spawners",2017,1,1,17.6344172756873,0.315624629957011,5.56585642714697
"Juveniles",1997,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",1998,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",1999,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2000,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2001,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2002,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2003,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2004,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2005,1,1,231.454840465521,0.257020201207115,59.4885696669736
"Juveniles",2006,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2007,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2008,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2009,1,1,231.454840465521,0.257020201207116,59.4885696669737
"Juveniles",2010,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2011,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2012,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2013,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2014,1,1,231.454840465521,0.257020201207116,59.4885696669735
"Juveniles",2015,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2016,1,1,231.454840465521,0.257020201207116,59.4885696669736
"Juveniles",2017,1,1,231.454840465521,0.257020201207116,59.4885696669736
